id,y_true,old_pred,new_pred,category,baseline_model,candidate_model,ticket
8869,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8869,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8869,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8869,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8878,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8878,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8878,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8878,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8878,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8878,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8878,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8880,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8880,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8880,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8880,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8880,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8880,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8880,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8890,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8890,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8890,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8890,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8890,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8890,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8890,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8900,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8900,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8900,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8900,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8900,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8900,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8900,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8902,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8905,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8905,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8905,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8905,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8905,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8905,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8905,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8907,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8907,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8907,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8907,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8907,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8907,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8907,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8920,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8927,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8935,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8938,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8939,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8939,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8939,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8939,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8939,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8939,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8939,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8944,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8944,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8944,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8944,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8944,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8944,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8944,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8946,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8947,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8947,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8947,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8947,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8947,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8947,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8947,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8948,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8948,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8948,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8948,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8948,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8948,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8948,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8949,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8952,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8952,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8952,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8952,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8952,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8952,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8952,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8957,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8961,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8961,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8961,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8961,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8961,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8961,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8961,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8965,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8967,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8967,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8967,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8967,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8967,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8967,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8967,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8970,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8971,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8974,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8974,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8974,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8974,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8974,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8974,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8974,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8979,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8983,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8983,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8983,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8983,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8983,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8983,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8983,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8986,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8992,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
8992,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
8992,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
8992,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
8992,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
8992,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
8992,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
8994,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9005,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9022,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9023,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9023,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9023,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9023,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9023,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9023,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9023,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9026,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9027,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9028,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9028,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9028,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9028,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9028,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9028,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9028,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9029,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9030,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9030,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9030,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9030,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9030,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9030,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9030,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9034,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9034,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9034,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9034,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9034,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9034,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9034,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9039,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9041,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9041,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9041,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9041,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9041,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9041,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9041,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9042,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9051,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9052,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9052,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9052,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9052,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9052,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9052,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9052,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9053,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9053,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9053,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9053,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9053,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9053,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9053,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9055,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9057,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9058,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9058,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9058,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9058,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9058,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9058,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9058,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9075,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9075,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9075,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9075,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9075,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9075,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9075,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9077,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9080,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9080,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9080,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9080,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9080,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9080,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9080,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9082,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9082,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9082,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9082,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9082,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9082,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9082,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9083,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9083,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9083,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9083,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9083,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9083,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9083,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9084,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9084,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9084,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9084,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9084,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9084,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9084,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9087,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9087,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9087,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9087,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9087,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9087,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9087,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9089,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9095,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9097,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9097,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9097,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9097,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9097,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9097,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9097,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9106,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9110,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9110,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9110,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9110,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9110,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9110,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9110,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9112,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9113,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9116,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9120,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9120,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9120,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9120,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9120,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9120,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9120,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9121,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9121,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9121,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
9121,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,numeric,ticket-3
9121,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text,ticket-3
9121,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_keyword,ticket-3
9121,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,text_plus_numeric,ticket-3
9123,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword,ticket-3
9123,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,keyword_plus_location,ticket-3
9123,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,location,ticket-3
