id,y_true,old_pred,new_pred,category,baseline_model,candidate_model,probe
5959,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
5980,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
5992,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6000,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6022,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6023,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6032,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6038,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6060,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6061,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6083,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6085,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6091,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6093,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6103,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6110,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6112,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6115,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6119,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6120,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6132,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6134,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6152,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6156,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6163,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6165,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6169,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6170,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6171,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6181,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6196,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6211,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6220,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6223,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6232,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6241,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6269,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6278,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6299,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6303,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6305,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6314,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6315,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6318,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6328,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6332,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6334,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6346,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6365,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6383,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6388,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6393,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6399,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6400,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6410,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6421,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6434,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6436,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6458,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6459,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6461,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6464,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6497,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6504,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6515,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6518,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6529,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6561,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6565,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6573,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6575,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6583,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6585,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6593,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6596,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6597,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6604,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6625,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6636,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6637,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6642,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6646,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6647,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6654,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6663,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6669,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6670,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6675,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6697,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6699,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6721,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6722,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6725,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6727,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6737,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6748,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6749,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6764,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6783,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6792,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6794,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6795,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6800,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6806,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6810,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6811,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6813,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6820,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6828,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6841,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6880,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6884,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6900,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6914,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6917,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6926,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6928,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6950,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6955,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6962,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6966,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6967,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6975,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6978,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6979,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6981,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6985,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6994,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6998,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
6999,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7019,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7025,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7026,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7030,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7046,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7047,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7054,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7061,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7065,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7071,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7081,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7088,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7112,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7116,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7138,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7141,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7147,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7164,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7173,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7178,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7187,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7193,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7194,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7206,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7214,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7215,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7223,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7224,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7226,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7256,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7260,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7261,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7267,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7268,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7270,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7312,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7318,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7320,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7331,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7332,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7350,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7356,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7359,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7361,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7373,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7377,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7378,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7390,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7397,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7402,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7418,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7419,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7433,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7452,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7463,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7473,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7477,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7480,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7507,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7510,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7513,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7517,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7520,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7530,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7535,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7554,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7560,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7570,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7577,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7587,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7589,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7593,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7600,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7609,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7613,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7648,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7657,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7668,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7678,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7679,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7680,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7683,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7686,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7691,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7703,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7714,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7719,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7721,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7725,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7731,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7733,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7736,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7748,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7752,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7754,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7758,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7760,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7763,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7772,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7784,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7793,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7801,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7803,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7804,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7809,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7823,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7827,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7828,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7833,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7908,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7912,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
7918,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,no_vector_normalization,no_vector_normalization
